dataset,metric,basis_1,basis_2,p_value,p_value_holm,significant_after_holm,effect_size_rank_biserial_r,mean_diff_1_minus_2
letter,f1,logarithmic,softmax_radial,0.00012333691120147705,0.017637178301811218,True,-0.7548387096774194,-0.0036780382237081577
letter,f1,logarithmic,student_t,0.013103614110038467,1.0,False,-0.7802197802197802,-0.0002648099942268445
letter,f1,logarithmic,wendland_c2,0.0014574769884347916,0.1559500377625227,False,-0.6430107526881721,-0.0030404373560615205
letter,f1,lorentzian,multiquadratic,1.862645149230957e-09,3.91155481338501e-07,True,1.0,0.017185159722886922
letter,f1,lorentzian,quartic_spline,0.0037444327026605606,0.3444878086447716,False,-0.5913978494623656,-0.0012829467783068704
letter,f1,lorentzian,radial,0.009301122277975082,0.790595393627882,False,-0.535483870967742,-0.0016949372612214963
letter,f1,lorentzian,rational_quadratic,0.5158484429121017,1.0,False,0.13978494623655913,0.0005629684655448219
letter,f1,lorentzian,rbf_gaussian,0.0032229889184236526,0.30296095833182335,False,-0.6,-0.002204754311243562
letter,f1,lorentzian,shepard,0.019660815596580505,1.0,False,-0.4838709677419355,-0.0013421871266485752
letter,f1,lorentzian,sigmoidal,0.017453668639063835,1.0,False,-0.4924731182795699,-0.0018719775728867072
letter,f1,lorentzian,softmax_radial,0.010598260909318924,0.8690573945641518,False,-0.5268817204301075,-0.001623372594992678
letter,f1,lorentzian,student_t,0.09194962680339813,1.0,False,0.3548387096774194,0.0017898556344886352
letter,f1,lorentzian,wendland_c2,0.008705463260412216,0.7573753036558628,False,-0.5397849462365591,-0.000985771727346041
letter,f1,multiquadratic,quartic_spline,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.018468106501193793
letter,f1,multiquadratic,radial,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.01888009698410842
letter,f1,multiquadratic,rational_quadratic,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.0166221912573421
letter,f1,multiquadratic,rbf_gaussian,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.019389914034130484
letter,f1,multiquadratic,shepard,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.018527346849535498
letter,f1,multiquadratic,sigmoidal,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.01905713729577363
letter,f1,multiquadratic,softmax_radial,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.0188085323178796
letter,f1,multiquadratic,student_t,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.015395304088398287
letter,f1,multiquadratic,wendland_c2,1.862645149230957e-09,3.91155481338501e-07,True,-1.0,-0.018170931450232963
letter,f1,quartic_spline,radial,0.7151329666376114,1.0,False,-0.07956989247311828,-0.0004119904829146259
letter,f1,quartic_spline,rational_quadratic,0.013663241639733315,1.0,False,0.5096774193548387,0.0018459152438516924
letter,f1,quartic_spline,rbf_gaussian,0.10039735585451126,1.0,False,-0.34623655913978496,-0.0009218075329366915
letter,f1,quartic_spline,shepard,0.7765688337385654,1.0,False,-0.06236559139784946,-5.9240348341704774e-05
letter,f1,quartic_spline,sigmoidal,0.46454504504799843,1.0,False,-0.15698924731182795,-0.0005890307945798368
letter,f1,quartic_spline,softmax_radial,0.7456546742469072,1.0,False,-0.07096774193548387,-0.0003404258166858076
letter,f1,quartic_spline,student_t,0.0005054883658885956,0.05964762717485428,False,0.6946236559139785,0.0030728024127955056
letter,f1,quartic_spline,wendland_c2,0.30437241089978706,1.0,False,0.21839080459770116,0.0002971750509608295
letter,f1,radial,rational_quadratic,0.0021877754479646683,0.2144019939005375,False,0.621505376344086,0.0022579057267663183
letter,f1,radial,rbf_gaussian,0.28936620615422726,1.0,False,-0.22580645161290322,-0.0005098170500220656
letter,f1,radial,shepard,0.5698575973510742,1.0,False,0.12258064516129032,0.00035275013457292115
letter,f1,radial,sigmoidal,0.7151329666376114,1.0,False,-0.07956989247311828,-0.00017704031166521084
letter,f1,radial,softmax_radial,1.0,1.0,False,0.002150537634408602,7.15646662288183e-05
letter,f1,radial,student_t,0.0002562887966632843,0.03229238837957382,True,0.7247311827956989,0.0034847928957101315
letter,f1,radial,wendland_c2,0.28008678182959557,1.0,False,0.23010752688172043,0.0007091655338754554
letter,f1,rational_quadratic,rbf_gaussian,0.0006665531545877457,0.07532050646841526,False,-0.6817204301075269,-0.002767722776788384
