dataset,metric,posicao,basis,mean,std,n_folds_paired,friedman_statistic,friedman_p,friedman_significant,kendalls_w
vertebra_column,f1,21,multiquadratic,0.3294064026358919,0.05264324092525975,30,27.394014003231195,0.12453819301193049,False,0.045656690005385324
wine,f1,1,gen_exponential,0.5627282285615618,0.041080690026041755,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,2,lorentzian,0.5603540595207261,0.0415213439340983,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,3,rational_quadratic,0.5570604395604395,0.050182581183693876,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,4,attention,0.5556464214797547,0.04297886344617302,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,5,harmonic,0.5556464214797547,0.04297886344617302,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,6,sigmoidal,0.5556464214797547,0.04297886344617302,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,7,cauchy,0.5418783068783067,0.05766805291888195,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,8,inverse_multiquadratic,0.5418783068783067,0.05766805291888195,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,9,logarithmic,0.5418783068783067,0.05766805291888195,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,10,student_t,0.5418783068783067,0.05766805291888195,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,11,multiquadratic,0.541355989689323,0.05728929103767016,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,12,shepard,0.537169682169682,0.059366960468769006,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,13,laplacian,0.5354908054908055,0.06263045601203276,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,14,softmax_radial,0.5354908054908055,0.06263045601203276,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,15,entropic,0.5324102749102749,0.06556749001270233,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,16,radial,0.5324102749102749,0.06556749001270233,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,17,rbf_gaussian,0.5324102749102749,0.06556749001270233,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,18,cosine,0.49724873891540555,0.06738231107441854,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,19,cubic_spline,0.49724873891540555,0.06738231107441854,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,20,quartic_spline,0.49724873891540555,0.06738231107441854,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
wine,f1,21,wendland_c2,0.49724873891540555,0.06738231107441854,30,163.68746800688726,1.4544630727402072e-24,True,0.2728124466781454
