timestamp,dataset,metric,basis_x,combo_x,n_x,mean_x,basis_y,combo_y,n_y,mean_y,n_paired,seed_mismatch,mean_diff_x_minus_y,wilcoxon_stat,wilcoxon_p,wilcoxon_effect_r,nadeau_bengio_t,nadeau_bengio_p,wilcoxon_p_holm,significativo_apos_correcao
2026-08-30T05:50:10.822792+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,inverse_multiquadratic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.0025170026713296637,90.0,0.5750196507711973,0.12537056494235152,0.33767823901866056,0.7380378455682846,1.0,False
2026-08-30T05:50:10.850195+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,laplacian,"epsilon=1.0,k=20",30,0.9720383612255595,30,30,0.002173614033823375,113.0,0.930645889586555,0.018991990677262517,0.28014527872319744,0.7813547475653104,1.0,False
2026-08-30T05:50:10.887411+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,logarithmic,"c=0.01,k=5",30,0.9716949725880534,30,30,0.0025170026713296637,90.0,0.5750196507711973,0.12537056494235152,0.33767823901866056,0.7380378455682846,1.0,False
2026-08-30T05:50:10.926415+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,lorentzian,k=10,30,0.9726071366137166,30,30,0.0016048386456662734,99.0,0.8222878614389566,0.05022283502721953,0.2530481474231993,0.8020162274176701,1.0,False
2026-08-30T05:50:10.969929+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,multiquadratic,"c=0.1,k=5",30,0.9716949725880534,30,30,0.0025170026713296637,90.0,0.5750196507711973,0.12537056494235152,0.33767823901866056,0.7380378455682846,1.0,False
2026-08-30T05:50:11.004119+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,quartic_spline,"h=5.0,k=15",30,0.9744985462980548,30,30,-0.00028657103867189,68.0,0.6865343870992844,0.09787830927390027,-0.03926607618800302,0.968947329562081,1.0,False
2026-08-30T05:50:11.038539+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,radial,"k=5,z=4.0",30,0.9716949725880534,30,30,0.0025170026713296637,90.0,0.5750196507711973,0.12537056494235152,0.33767823901866056,0.7380378455682846,1.0,False
2026-08-30T05:50:11.079349+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,rational_quadratic,"alpha=2.0,k=20,l=0.1",30,0.97282019190655,30,30,0.001391783352833024,82.0,0.8786937026028285,0.03597414901426851,0.20324778423315934,0.8403607734146998,1.0,False
2026-08-30T05:50:11.112875+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,rbf_gaussian,"epsilon=1.0,k=10",30,0.974211975259383,30,30,0.0,,,,,,,False
2026-08-30T05:50:11.146114+00:00,breast_cancer,f1,entropic,"beta=1.0,k=20",30,0.974211975259383,shepard,"k=20,z=4.0",30,0.97282019190655,30,30,0.001391783352833024,82.0,0.8786937026028285,0.03597414901426851,0.20324778423315934,0.8403607734146998,1.0,False
